block,browser_codename,browser_name,browser_version,condition,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,stim,system_os
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,966,680,1280,24,720,24,0,0,1280,afraid-scobet,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,895,680,1280,24,720,24,0,0,1280,age-subtract,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1394,680,1280,24,720,24,0,0,1280,bread-bottin,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1078,680,1280,24,720,24,0,0,1280,scissors-cut,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,863,680,1280,24,720,24,0,0,1280,health-sickness,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,807,680,1280,24,720,24,0,0,1280,moship-father,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1015,680,1280,24,720,24,0,0,1280,bey-wirl,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,904,680,1280,24,720,24,0,0,1280,gold-bad,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1064,680,1280,24,720,24,0,0,1280,scorpion-cut,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,854,680,1280,24,720,24,0,0,1280,figh-lew,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,707,680,1280,24,720,24,0,0,1280,fine-grapes,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,638,680,1280,24,720,24,0,0,1280,hard-soft,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,603,680,1280,24,720,24,0,0,1280,boy-girl,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,712,680,1280,24,720,24,0,0,1280,rin-mear,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,941,680,1280,24,720,24,0,0,1280,dance-waltz,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1033,680,1280,24,720,24,0,0,1280,scyssors-cet,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1527,680,1280,24,720,24,0,0,1280,lean-stem,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,729,680,1280,24,720,24,0,0,1280,honip-bee,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1475,680,1280,24,720,24,0,0,1280,dealth-fickness,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1040,680,1280,24,720,24,0,0,1280,nirey-south,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,934,680,1280,24,720,24,0,0,1280,fat-thin,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1165,680,1280,24,720,24,0,0,1280,bat-thin,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,954,680,1280,24,720,24,0,0,1280,wone-brapes,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,971,680,1280,24,720,24,0,0,1280,fop-skup,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,685,680,1280,24,720,24,0,0,1280,boeh-ale,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1039,680,1280,24,720,24,0,0,1280,door-wingew,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,740,680,1280,24,720,24,0,0,1280,peace-war,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,743,680,1280,24,720,24,0,0,1280,dig-cat,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,823,680,1280,24,720,24,0,0,1280,brothog-sister,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,745,680,1280,24,720,24,0,0,1280,good-bad,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,685,680,1280,24,720,24,0,0,1280,blue-sky,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,829,680,1280,24,720,24,0,0,1280,mop-skip,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,648,680,1280,24,720,24,0,0,1280,block-whote,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1714,680,1280,24,720,24,0,0,1280,cabbage-lottir,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1248,680,1280,24,720,24,0,0,1280,rough-smoat,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,872,680,1280,24,720,24,0,0,1280,fot-thip,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,817,680,1280,24,720,24,0,0,1280,geaf-ster,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,764,680,1280,24,720,24,0,0,1280,rip-tear,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1026,680,1280,24,720,24,0,0,1280,treat-fish,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,749,680,1280,24,720,24,0,0,1280,neibon-thread,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,752,680,1280,24,720,24,0,0,1280,dark-night,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,782,680,1280,24,720,24,0,0,1280,bosh-water,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,663,680,1280,24,720,24,0,0,1280,dog-cat,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,719,680,1280,24,720,24,0,0,1280,goid-nad,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,871,680,1280,24,720,24,0,0,1280,hoy-wappy,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1112,680,1280,24,720,24,0,0,1280,ren-onk,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,767,680,1280,24,720,24,0,0,1280,high-low,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1140,680,1280,24,720,24,0,0,1280,porry-cent,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1338,680,1280,24,720,24,0,0,1280,slack-white,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,1062,680,1280,24,720,24,0,0,1280,ranch-waltz,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,953,680,1280,24,720,24,0,0,1280,sigh-low,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,970,680,1280,24,720,24,0,0,1280,trout-fish,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1109,680,1280,24,720,24,0,0,1280,capsute-pill,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,left,707,680,1280,24,720,24,0,0,1280,black-white,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,954,680,1280,24,720,24,0,0,1280,jance-maltz,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,1079,680,1280,24,720,24,0,0,1280,bitter-sweax,Win32
B,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:20,0,0,0,0,0,247,3.6.1,98,,right,853,680,1280,24,720,24,0,0,1280,hilp-bountain,Win32
practice,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,2372,824,1536,24,864,24,-7,-7,1536,hort-sain,Win32
practice,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1928,824,1536,24,864,24,-7,-7,1536,ip-bown,Win32
practice,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1232,824,1536,24,864,24,-7,-7,1536,buy-sell,Win32
practice,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1797,824,1536,24,864,24,-7,-7,1536,shark-dull,Win32
practice,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1511,824,1536,24,864,24,-7,-7,1536,sand-pepper,Win32
practice,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1223,824,1536,24,864,24,-7,-7,1536,table-chair,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1380,824,1536,24,864,24,-7,-7,1536,honip-bee,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,2481,824,1536,24,864,24,-7,-7,1536,rough-smoat,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1891,824,1536,24,864,24,-7,-7,1536,rable-chait,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1916,824,1536,24,864,24,-7,-7,1536,boeh-ale,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1157,824,1536,24,864,24,-7,-7,1536,boy-happy,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1080,824,1536,24,864,24,-7,-7,1536,lock-key,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1901,824,1536,24,864,24,-7,-7,1536,barth-groond,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1540,824,1536,24,864,24,-7,-7,1536,large-smipo,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1740,824,1536,24,864,24,-7,-7,1536,till-short,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1396,824,1536,24,864,24,-7,-7,1536,bosh-water,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1900,824,1536,24,864,24,-7,-7,1536,brothog-sister,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,2228,824,1536,24,864,24,-7,-7,1536,sconix-marble,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1456,824,1536,24,864,24,-7,-7,1536,man-wotar,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1606,824,1536,24,864,24,-7,-7,1536,pot-cold,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1807,824,1536,24,864,24,-7,-7,1536,capsute-pill,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1500,824,1536,24,864,24,-7,-7,1536,jash-ronse,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1234,824,1536,24,864,24,-7,-7,1536,hot-cold,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1280,824,1536,24,864,24,-7,-7,1536,lost-found,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1382,824,1536,24,864,24,-7,-7,1536,fion-siger,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1386,824,1536,24,864,24,-7,-7,1536,cost-found,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1380,824,1536,24,864,24,-7,-7,1536,furse-loctor,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1736,824,1536,24,864,24,-7,-7,1536,joy-happy,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1305,824,1536,24,864,24,-7,-7,1536,neibon-thread,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1746,824,1536,24,864,24,-7,-7,1536,farmer-nail,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1278,824,1536,24,864,24,-7,-7,1536,tall-short,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1519,824,1536,24,864,24,-7,-7,1536,afraid-scobet,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1657,824,1536,24,864,24,-7,-7,1536,talp-chort,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1215,824,1536,24,864,24,-7,-7,1536,dosk-dawl,Win32
A,Mozilla,Netscape,5.0 (Windows),Related,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1348,824,1536,24,864,24,-7,-7,1536,tune-false,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1454,824,1536,24,864,24,-7,-7,1536,bread-bottin,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1420,824,1536,24,864,24,-7,-7,1536,carves-round,Win32
A,Mozilla,Netscape,5.0 (Windows),Unrelated,LEFT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1233,824,1536,24,864,24,-7,-7,1536,yours-old,Win32
A,Mozilla,Netscape,5.0 (Windows),Nonword,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,1106,824,1536,24,864,24,-7,-7,1536,boung-oid,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,2095,824,1536,24,864,24,-7,-7,1536,porry-cent,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,left,1435,824,1536,24,864,24,-7,-7,1536,green-gliss,Win32
A,Mozilla,Netscape,5.0 (Windows),Filler,RIGHT,04-10-21,04-10-21,09:35:03,0,0,0,0,0,246,3.6.1,98,,right,2174,824,1536,24,864,24,-7,-7,1536,nirey-south,Win32
